,season,speaker,episode,speaker_lines,total_lines,percent
3317,8,stanley,22,1,239,0.418
3318,8,vet,22,6,239,2.5100000000000002
3319,8,waiter,22,2,239,0.8370000000000001
3320,8,andy,24,51,305,16.721
3321,8,angela,24,20,305,6.557
3322,8,brandon,24,6,305,1.967
3323,8,calvin,24,3,305,0.984
3324,8,creed,24,1,305,0.328
3325,8,darryl,24,15,305,4.918
3326,8,david,24,17,305,5.574
3327,8,dwight,24,27,305,8.852
3328,8,erin,24,9,305,2.951
3329,8,gabe,24,2,305,0.656
3330,8,hide,24,2,305,0.656
3331,8,jake,24,1,305,0.328
3332,8,jim,24,35,305,11.475
3333,8,kelly,24,4,305,1.311
3334,8,kevin,24,3,305,0.984
3335,8,meredith,24,2,305,0.656
3336,8,mose,24,2,305,0.656
3337,8,nellie,24,21,305,6.885
3338,8,oscar,24,11,305,3.6069999999999998
3339,8,others,24,1,305,0.328
3340,8,pam,24,24,305,7.869
3341,8,photographer,24,2,305,0.656
3342,8,phyllis,24,5,305,1.6389999999999998
3343,8,ravi,24,1,305,0.328
3344,8,robert,24,15,305,4.918
3345,8,sasha,24,1,305,0.328
3346,8,senator lipton,24,14,305,4.590000000000001
3347,8,stanley,24,1,305,0.328
3348,8,toby,24,5,305,1.6389999999999998
3349,8,val,24,4,305,1.311
3350,9,3rd athlead employee,11,1,274,0.365
3351,9,4th athlead employee,11,1,274,0.365
3352,9,angela,11,13,274,4.745
3353,9,athlead employee,11,9,274,3.2849999999999997
3354,9,clark,11,35,274,12.774
3355,9,creed,11,3,274,1.095
3356,9,darryl,11,19,274,6.934
3357,9,dennis,11,3,274,1.095
3358,9,dwight,11,41,274,14.963999999999999
3359,9,erin,11,11,274,4.015
3360,9,everyone,11,1,274,0.365
3361,9,female athlead employee,11,2,274,0.73
3362,9,jim,11,18,274,6.569
3363,9,kevin,11,19,274,6.934
3364,9,meredith,11,6,274,2.19
3365,9,nellie,11,15,274,5.473999999999999
3366,9,new instant message,11,1,274,0.365
3367,9,oscar,11,19,274,6.934
3368,9,pam,11,23,274,8.394
3369,9,pete,11,2,274,0.73
3370,9,phyllis,11,6,274,2.19
3371,9,stanley,11,4,274,1.46
3372,9,suit store father,11,11,274,4.015
3373,9,suit store son,11,10,274,3.65
3374,9,wade,11,1,274,0.365
3375,9,aaron rodgers,22,4,517,0.774
3376,9,andy,22,44,517,8.511000000000001
3377,9,angela,22,39,517,7.544
3378,9,angela & oscar,22,2,517,0.387
3379,9,bartender,22,4,517,0.774
3380,9,camera crew,22,1,517,0.193
3381,9,casey,22,24,517,4.642
3382,9,check-in guy,22,7,517,1.354
3383,9,clark,22,5,517,0.967
3384,9,clay aiken,22,2,517,0.387
3385,9,creed,22,4,517,0.774
3386,9,darryl,22,30,517,5.803
3387,9,dwight,22,87,517,16.828000000000003
3388,9,erin,22,24,517,4.642
3389,9,esther,22,4,517,0.774
3390,9,everyone,22,1,517,0.193
3391,9,glenn,22,1,517,0.193
3392,9,hank,22,1,517,0.193
3393,9,jim,22,91,517,17.602
3394,9,jim & dwight,22,2,517,0.387
3395,9,kevin,22,38,517,7.35
3396,9,mark mcgrath,22,4,517,0.774
3397,9,meredith,22,9,517,1.7409999999999999
3398,9,oscar,22,28,517,5.416
3399,9,pam,22,34,517,6.576
3400,9,people in line,22,1,517,0.193
3401,9,pete,22,4,517,0.774
3402,9,philip,22,1,517,0.193
3403,9,phillip,22,5,517,0.967
3404,9,phyllis,22,7,517,1.354
3405,9,santigold,22,4,517,0.774
3406,9,soldier,22,1,517,0.193
3407,9,stanley,22,4,517,0.774
3408,9,alice,16,21,514,4.086
3409,9,andy,16,85,514,16.537
3410,9,angela,16,44,514,8.559999999999999
3411,9,athlead coworker,16,1,514,0.19499999999999998
3412,9,clark,16,9,514,1.7510000000000001
3413,9,creed,16,4,514,0.7779999999999999
3414,9,darryl,16,5,514,0.9730000000000001
3415,9,david,16,17,514,3.3070000000000004
3416,9,david wallace,16,1,514,0.19499999999999998
3417,9,dwight,16,44,514,8.559999999999999
3418,9,erin,16,33,514,6.419999999999999
3419,9,gabe,16,20,514,3.891
3420,9,isaac,16,3,514,0.584
3421,9,jim,16,28,514,5.447
3422,9,kevin,16,5,514,0.9730000000000001
3423,9,mark,16,21,514,4.086
3424,9,meredith,16,7,514,1.362
3425,9,nellie,16,8,514,1.5559999999999998
3426,9,oscar,16,8,514,1.5559999999999998
3427,9,oscar's computer,16,1,514,0.19499999999999998
3428,9,pam,16,57,514,11.089
3429,9,pete,16,45,514,8.755
3430,9,phyllis,16,10,514,1.9460000000000002
3431,9,roger,16,1,514,0.19499999999999998
3432,9,shirley,16,16,514,3.113
3433,9,stanley,16,5,514,0.9730000000000001
3434,9,toby,16,15,514,2.918
3435,9,all,6,1,293,0.34099999999999997
3436,9,andy,6,56,293,19.113
3437,9,angela,6,12,293,4.096
3438,9,boat guy,6,12,293,4.096
3439,9,creed,6,1,293,0.34099999999999997
3440,9,darryl,6,4,293,1.365
3441,9,david wallace,6,9,293,3.072
3442,9,dwight,6,33,293,11.263
3443,9,erin,6,46,293,15.7
3444,9,jim,6,9,293,3.072
3445,9,kevin,6,26,293,8.874
3446,9,meredith,6,3,293,1.024
3447,9,nellie,6,16,293,5.461
3448,9,oscar,6,27,293,9.215
3449,9,pam,6,11,293,3.7539999999999996
3450,9,pete,6,10,293,3.4130000000000003
3451,9,senator liptop,6,3,293,1.024
3452,9,toby,6,9,293,3.072
3453,9,walt jr.,6,4,293,1.365
3454,9,white,6,1,293,0.34099999999999997
3455,9,all,12,1,282,0.35500000000000004
3456,9,angela,12,6,282,2.128
3457,9,audience,12,1,282,0.35500000000000004
3458,9,ballerinas,12,4,282,1.418
3459,9,brian,12,5,282,1.773
3460,9,cameraman,12,1,282,0.35500000000000004
3461,9,cece,12,4,282,1.418
3462,9,clark,12,1,282,0.35500000000000004
3463,9,co-worker,12,3,282,1.064
3464,9,co-worker #2,12,1,282,0.35500000000000004
3465,9,creed,12,2,282,0.709
3466,9,dance teacher,12,1,282,0.35500000000000004
3467,9,darryl,12,21,282,7.446999999999999
3468,9,drive thru customer,12,1,282,0.35500000000000004
3469,9,dwight,12,44,282,15.603
3470,9,erin,12,18,282,6.383
3471,9,fast food worker,12,1,282,0.35500000000000004
3472,9,guy,12,3,282,1.064
3473,9,investor,12,1,282,0.35500000000000004
3474,9,jim,12,39,282,13.83
3475,9,kevin,12,12,282,4.255
3476,9,lonnie,12,2,282,0.709
3477,9,meredith,12,2,282,0.709
3478,9,mr. romanko,12,3,282,1.064
3479,9,nellie,12,24,282,8.511000000000001
3480,9,oscar,12,8,282,2.8369999999999997
3481,9,pam,12,47,282,16.667
3482,9,parent in audience,12,1,282,0.35500000000000004
3483,9,parent in audience #1,12,1,282,0.35500000000000004
3484,9,parent in audience #2,12,1,282,0.35500000000000004
3485,9,pete,12,12,282,4.255
3486,9,phyllis,12,3,282,1.064
3487,9,stanley,12,1,282,0.35500000000000004
3488,9,toby,12,7,282,2.4819999999999998
3489,9,all,24,9,516,1.744
3490,9,andy,24,31,516,6.008
3491,9,angela,24,23,516,4.457
3492,9,bill hader,24,1,516,0.194
3493,9,buyer,24,2,516,0.388
3494,9,camera man,24,2,516,0.388
3495,9,carol,24,1,516,0.194
3496,9,carol stills,24,1,516,0.194
3497,9,casey dean,24,1,516,0.194
3498,9,clark,24,3,516,0.581
3499,9,creed,24,8,516,1.55
3500,9,crowd,24,1,516,0.194
3501,9,dakota,24,3,516,0.581
3502,9,darryl,24,19,516,3.682
3503,9,david wallace,24,2,516,0.388
3504,9,dwight,24,76,516,14.729000000000001
3505,9,ed,24,2,516,0.388
3506,9,erin,24,11,516,2.1319999999999997
3507,9,guy,24,1,516,0.194
3508,9,jakey,24,4,516,0.775
3509,9,jim,24,73,516,14.147000000000002
3510,9,joan,24,5,516,0.9690000000000001
3511,9,kelly,24,12,516,2.326
3512,9,kevin,24,31,516,6.008
3513,9,malcolm,24,3,516,0.581
3514,9,man,24,1,516,0.194
3515,9,man 1,24,1,516,0.194
3516,9,man 2,24,2,516,0.388
3517,9,man 3,24,1,516,0.194
3518,9,meredith,24,15,516,2.907
3519,9,michael,24,2,516,0.388
3520,9,minister,24,2,516,0.388
3521,9,moderator,24,2,516,0.388
3522,9,mose,24,2,516,0.388
3523,9,nellie,24,9,516,1.744
3524,9,oscar,24,18,516,3.488
3525,9,pam,24,45,516,8.721
3526,9,pete,24,3,516,0.581
3527,9,photographer,24,1,516,0.194
3528,9,phyllis,24,17,516,3.295
3529,9,rachel,24,6,516,1.163
3530,9,ravi,24,7,516,1.357
3531,9,ryan,24,15,516,2.907
3532,9,seth mayers,24,3,516,0.581
3533,9,stanley,24,8,516,1.55
3534,9,stripper,24,5,516,0.9690000000000001
3535,9,toby,24,13,516,2.519
3536,9,usher,24,1,516,0.194
3537,9,val,24,3,516,0.581
3538,9,woman,24,1,516,0.194
3539,9,woman 1,24,1,516,0.194
3540,9,woman 2,24,2,516,0.388
3541,9,woman 3,24,1,516,0.194
3542,9,woman 4,24,2,516,0.388
3543,9,zeke,24,2,516,0.388
3544,9,andy,1,33,225,14.667
3545,9,angela,1,16,225,7.111000000000001
3546,9,clark,1,22,225,9.778
3547,9,creed,1,1,225,0.44400000000000006
3548,9,darryl,1,3,225,1.333
3549,9,david,1,1,225,0.44400000000000006
3550,9,doctor,1,1,225,0.44400000000000006
3551,9,dwight,1,42,225,18.667
3552,9,erin,1,4,225,1.778
3553,9,jim,1,21,225,9.333
3554,9,kelly,1,2,225,0.889
3555,9,kevin,1,7,225,3.1109999999999998
3556,9,meredith,1,2,225,0.889
3557,9,nellie,1,10,225,4.444
3558,9,off-camera,1,2,225,0.889
3559,9,oscar,1,9,225,4.0
3560,9,pam,1,19,225,8.444
3561,9,pete,1,13,225,5.778
3562,9,phyllis,1,1,225,0.44400000000000006
3563,9,rafe,1,1,225,0.44400000000000006
3564,9,ryan,1,1,225,0.44400000000000006
3565,9,stanley,1,3,225,1.333
3566,9,toby,1,11,225,4.889
3567,9,andy,2,35,302,11.589
3568,9,angela,2,7,302,2.318
3569,9,clark,2,22,302,7.285
3570,9,creed,2,4,302,1.325
3571,9,darryl,2,11,302,3.642
3572,9,dwight,2,33,302,10.927000000000001
3573,9,erin,2,31,302,10.265
3574,9,jim,2,39,302,12.914
3575,9,kenny,2,1,302,0.331
3576,9,kevin,2,10,302,3.311
3577,9,meredith,2,1,302,0.331
3578,9,nellie,2,33,302,10.927000000000001
3579,9,oscar,2,5,302,1.656
3580,9,pam,2,34,302,11.258
3581,9,pete,2,16,302,5.298
3582,9,phyllis,2,1,302,0.331
3583,9,roy,2,11,302,3.642
3584,9,server,2,2,302,0.662
3585,9,stanley,2,1,302,0.331
3586,9,toby,2,5,302,1.656
3587,9,andy,3,44,242,18.182000000000002
3588,9,angela,3,2,242,0.826
3589,9,clark,3,4,242,1.653
3590,9,darryl,3,31,242,12.809999999999999
3591,9,dwight,3,24,242,9.917
3592,9,erin,3,21,242,8.677999999999999
3593,9,fake jim,3,6,242,2.479
3594,9,jim,3,21,242,8.677999999999999
3595,9,kevin,3,3,242,1.24
3596,9,meredith,3,1,242,0.413
3597,9,nellie,3,33,242,13.636000000000001
3598,9,nellie and pam,3,1,242,0.413
3599,9,oscar,3,7,242,2.8930000000000002
3600,9,pam,3,32,242,13.222999999999999
3601,9,pete,3,5,242,2.0660000000000003
3602,9,phyllis,3,3,242,1.24
3603,9,stanley,3,2,242,0.826
3604,9,voicemail,3,2,242,0.826
3605,9,andy,4,40,314,12.739
3606,9,angela,4,5,314,1.592
3607,9,clark,4,12,314,3.8219999999999996
3608,9,creed,4,3,314,0.955
3609,9,darryl,4,11,314,3.5029999999999997
3610,9,dwight,4,40,314,12.739
3611,9,erin,4,11,314,3.5029999999999997
3612,9,group,4,19,314,6.051
3613,9,jim,4,59,314,18.790000000000003
3614,9,kevin,4,16,314,5.096
3615,9,meredith,4,7,314,2.229
3616,9,nellie,4,27,314,8.599
3617,9,oscar,4,14,314,4.459
3618,9,pam,4,29,314,9.236
3619,9,pete,4,2,314,0.637
3620,9,phyllis,4,5,314,1.592
3621,9,"phyllis, kevin & stanley",4,1,314,0.318
3622,9,stanley,4,10,314,3.1850000000000005
3623,9,toby,4,2,314,0.637
3624,9,video andy,4,1,314,0.318
3625,9,andy,5,50,280,17.857
3626,9,angela,5,6,280,2.1430000000000002
3627,9,broccoli rob,5,11,280,3.929
3628,9,businessman #1,5,2,280,0.714
3629,9,businessman #2,5,3,280,1.0710000000000002
3630,9,businessman #3,5,3,280,1.0710000000000002
3631,9,clark,5,5,280,1.786
3632,9,creed,5,3,280,1.0710000000000002
3633,9,darryl,5,6,280,2.1430000000000002
3634,9,dwight,5,39,280,13.929
3635,9,erin,5,22,280,7.857
3636,9,hct,5,2,280,0.714
3637,9,hct member #1,5,1,280,0.357
3638,9,hct member #2,5,2,280,0.714
3639,9,hct member #3,5,10,280,3.5709999999999997
3640,9,jim,5,37,280,13.214
3641,9,kevin,5,2,280,0.714
3642,9,meredith,5,5,280,1.786
3643,9,nellie,5,21,280,7.5
3644,9,oscar,5,3,280,1.0710000000000002
3645,9,pam,5,34,280,12.142999999999999
3646,9,pete,5,2,280,0.714
3647,9,senator lipton,5,5,280,1.786
3648,9,stanley,5,2,280,0.714
3649,9,toby,5,4,280,1.429
3650,9,andy,7,9,294,3.061
3651,9,angela,7,23,294,7.8229999999999995
3652,9,business partner,7,10,294,3.401
3653,9,clark,7,4,294,1.361
3654,9,colin,7,4,294,1.361
3655,9,creed,7,1,294,0.33999999999999997
3656,9,darryl,7,3,294,1.02
3657,9,david,7,6,294,2.041
3658,9,dwight,7,54,294,18.367
3659,9,erin,7,17,294,5.782
3660,9,everyone,7,2,294,0.6799999999999999
3661,9,hank,7,3,294,1.02
3662,9,jan,7,25,294,8.503
3663,9,jim,7,21,294,7.142999999999999
3664,9,kevin,7,3,294,1.02
3665,9,meredith,7,4,294,1.361
3666,9,molly,7,3,294,1.02
3667,9,nellie,7,6,294,2.041
3668,9,oscar,7,20,294,6.802999999999999
3669,9,pam,7,47,294,15.986
3670,9,pete,7,8,294,2.721
3671,9,phyllis,7,14,294,4.7620000000000005
3672,9,secretary,7,2,294,0.6799999999999999
3673,9,toby,7,5,294,1.701
3674,9,andy,15,66,268,24.627
3675,9,angela,15,4,268,1.493
3676,9,brian,15,10,268,3.7310000000000003
3677,9,clark,15,9,268,3.3579999999999997
3678,9,darryl,15,3,268,1.119
3679,9,david wallace,15,10,268,3.7310000000000003
3680,9,dwight,15,32,268,11.940000000000001
3681,9,erin,15,26,268,9.701
3682,9,jan,15,8,268,2.9850000000000003
3683,9,jim,15,28,268,10.448
3684,9,kevin,15,6,268,2.239
3685,9,meredith,15,2,268,0.746
3686,9,nail manager,15,2,268,0.746
3687,9,nail stylist 1,15,1,268,0.373
3688,9,nail stylist 2,15,2,268,0.746
3689,9,nellie,15,7,268,2.612
3690,9,oscar,15,7,268,2.612
3691,9,pam,15,30,268,11.193999999999999
3692,9,pete,15,8,268,2.9850000000000003
3693,9,phyllis,15,6,268,2.239
3694,9,stanley,15,1,268,0.373
3695,9,andy,17,5,218,2.294
3696,9,angela,17,8,218,3.6700000000000004
3697,9,aunt shirley,17,3,218,1.376
3698,9,cameron,17,9,218,4.128
3699,9,clark,17,5,218,2.294
3700,9,creed,17,3,218,1.376
3701,9,darryl,17,1,218,0.459
3702,9,dwight,17,52,218,23.852999999999998
3703,9,erin,17,4,218,1.8350000000000002
3704,9,esther,17,2,218,0.9169999999999999
3705,9,fannie,17,18,218,8.257
3706,9,german minister,17,3,218,1.376
3707,9,henry,17,3,218,1.376
3708,9,jeb,17,11,218,5.045999999999999
3709,9,jim,17,6,218,2.752
3710,9,kevin,17,12,218,5.505
3711,9,meredith,17,3,218,1.376
3712,9,mose,17,3,218,1.376
3713,9,nellie,17,2,218,0.9169999999999999
3714,9,oscar,17,11,218,5.045999999999999
3715,9,pam,17,21,218,9.633
3716,9,phyllis,17,8,218,3.6700000000000004
3717,9,stanley,17,2,218,0.9169999999999999
3718,9,todd packer,17,14,218,6.422
3719,9,zeke,17,9,218,4.128
3720,9,andy,18,11,332,3.313
3721,9,angela,18,32,332,9.639000000000001
3722,9,angela & oscar,18,1,332,0.301
3723,9,brian,18,23,332,6.927999999999999
3724,9,clark,18,25,332,7.53
3725,9,darryl,18,12,332,3.614
3726,9,dwight,18,49,332,14.759
3727,9,erin,18,3,332,0.9039999999999999
3728,9,esther,18,8,332,2.41
3729,9,group,18,6,332,1.807
3730,9,jim,18,31,332,9.337
3731,9,kevin,18,9,332,2.711
3732,9,meredith,18,3,332,0.9039999999999999
3733,9,mr. ruger,18,5,332,1.506
3734,9,nellie,18,4,332,1.205
3735,9,oscar,18,29,332,8.735
3736,9,pam,18,42,332,12.651000000000002
3737,9,pete,18,2,332,0.602
3738,9,phyllis,18,6,332,1.807
3739,9,promo voice,18,1,332,0.301
3740,9,ruger sister 1,18,2,332,0.602
3741,9,ruger sister 2,18,1,332,0.301
3742,9,ryan howard,18,17,332,5.12
3743,9,salesman,18,1,332,0.301
3744,9,salesmen,18,1,332,0.301
3745,9,senator,18,1,332,0.301
3746,9,stanley,18,5,332,1.506
3747,9,toby,18,2,332,0.602
3748,9,andy,19,31,262,11.831999999999999
3749,9,angela,19,2,262,0.763
3750,9,carla,19,8,262,3.053
3751,9,clark,19,38,262,14.504
3752,9,creed,19,2,262,0.763
3753,9,dwight,19,58,262,22.137
3754,9,erin,19,10,262,3.817
3755,9,everyone,19,1,262,0.382
3756,9,jim,19,15,262,5.7250000000000005
3757,9,kevin,19,5,262,1.908
3758,9,man,19,6,262,2.29
3759,9,meredith,19,2,262,0.763
3760,9,mrs. davis,19,5,262,1.908
3761,9,nellie,19,13,262,4.962
3762,9,oscar,19,7,262,2.672
3763,9,pam,19,9,262,3.435
3764,9,pete,19,2,262,0.763
3765,9,phyllis,19,5,262,1.908
3766,9,reporter #1,19,1,262,0.382
3767,9,reporter #2,19,1,262,0.382
3768,9,robert,19,7,262,2.672
3769,9,stanley,19,18,262,6.87
3770,9,toby,19,14,262,5.344
3771,9,todd,19,2,262,0.763
3772,9,andy,20,39,233,16.738
3773,9,angela,20,16,233,6.866999999999999
3774,9,"bob vance, vance refrigeration",20,1,233,0.42900000000000005
3775,9,carla fern,20,5,233,2.146
3776,9,clark,20,6,233,2.5749999999999997
3777,9,creed,20,1,233,0.42900000000000005
3778,9,darryl,20,10,233,4.292
3779,9,director,20,13,233,5.579
3780,9,dwight,20,21,233,9.013
3781,9,erin,20,16,233,6.866999999999999
3782,9,esther,20,6,233,2.5749999999999997
3783,9,group,20,2,233,0.8580000000000001
3784,9,jim,20,17,233,7.295999999999999
3785,9,kevin,20,10,233,4.292
3786,9,nellie,20,20,233,8.584
3787,9,oscar,20,2,233,0.8580000000000001
3788,9,pam,20,22,233,9.442
3789,9,pastor,20,1,233,0.42900000000000005
3790,9,pete,20,4,233,1.717
3791,9,producer,20,6,233,2.5749999999999997
3792,9,production assistant,20,1,233,0.42900000000000005
3793,9,robert,20,2,233,0.8580000000000001
3794,9,stanley,20,2,233,0.8580000000000001
3795,9,toby,20,7,233,3.004
3796,9,woman,20,3,233,1.288
3797,9,andy,21,72,392,18.367
3798,9,angela,21,30,392,7.6530000000000005
3799,9,clark,21,8,392,2.041
3800,9,creed,21,2,392,0.51
3801,9,darryl,21,11,392,2.806
3802,9,david wallace,21,39,392,9.949
3803,9,dwight,21,56,392,14.285999999999998
3804,9,erin,21,9,392,2.2960000000000003
3805,9,esther,21,1,392,0.255
3806,9,jim,21,65,392,16.582
3807,9,kevin,21,13,392,3.3160000000000003
3808,9,meredith,21,1,392,0.255
3809,9,nellie,21,5,392,1.276
3810,9,oscar,21,19,392,4.8469999999999995
3811,9,pam,21,30,392,7.6530000000000005
3812,9,pete,21,5,392,1.276
3813,9,phyllis,21,4,392,1.02
3814,9,sensei,21,11,392,2.806
3815,9,stanley,21,4,392,1.02
3816,9,toby,21,7,392,1.786
3817,9,angela,8,60,323,18.576
3818,9,creed,8,3,323,0.9289999999999999
3819,9,darryl,8,6,323,1.8579999999999999
3820,9,david,8,3,323,0.9289999999999999
3821,9,dwight,8,57,323,17.647
3822,9,erin,8,6,323,1.8579999999999999
3823,9,everyone,8,3,323,0.9289999999999999
3824,9,hide,8,4,323,1.238
3825,9,jim,8,29,323,8.978
3826,9,kevin,8,16,323,4.954
3827,9,meredith,8,8,323,2.477
3828,9,nellie,8,9,323,2.786
3829,9,oscar,8,22,323,6.811
3830,9,pam,8,17,323,5.263
3831,9,pete,8,23,323,7.1209999999999996
3832,9,phyllis,8,12,323,3.7150000000000003
3833,9,stanley,8,13,323,4.025
3834,9,toby,8,8,323,2.477
3835,9,trevor,8,22,323,6.811
3836,9,waiter,8,2,323,0.619
3837,9,angela,9,13,291,4.4670000000000005
3838,9,creed,9,2,291,0.687
3839,9,darryl,9,17,291,5.842
3840,9,dwight,9,59,291,20.275000000000002
3841,9,erin,9,24,291,8.247
3842,9,jim,9,60,291,20.619
3843,9,kevin,9,13,291,4.4670000000000005
3844,9,meredith,9,5,291,1.718
3845,9,nellie,9,11,291,3.7800000000000002
3846,9,oscar,9,7,291,2.405
3847,9,pam,9,32,291,10.997
3848,9,pete,9,22,291,7.5600000000000005
3849,9,phyllis,9,10,291,3.436
3850,9,stanley,9,5,291,1.718
3851,9,toby,9,11,291,3.7800000000000002
3852,9,angela,10,16,257,6.226
3853,9,both,10,1,257,0.38899999999999996
3854,9,creed,10,4,257,1.5559999999999998
3855,9,darryl,10,15,257,5.837
3856,9,dwight,10,18,257,7.0040000000000004
3857,9,erin,10,26,257,10.116999999999999
3858,9,helene,10,2,257,0.7779999999999999
3859,9,jim,10,28,257,10.895000000000001
3860,9,julius,10,8,257,3.113
3861,9,julius irving,10,1,257,0.38899999999999996
3862,9,kevin,10,16,257,6.226
3863,9,limo driver,10,2,257,0.7779999999999999
3864,9,meredith,10,22,257,8.559999999999999
3865,9,nellie,10,9,257,3.5020000000000002
3866,9,oscar,10,10,257,3.891
3867,9,pam,10,44,257,17.121
3868,9,pete,10,9,257,3.5020000000000002
3869,9,phyllis,10,8,257,3.113
3870,9,stanley,10,4,257,1.5559999999999998
3871,9,val,10,13,257,5.058
3872,9,worker,10,1,257,0.38899999999999996
3873,9,angela,13,1,279,0.358
3874,9,brian,13,7,279,2.5090000000000003
3875,9,clark,13,32,279,11.469999999999999
3876,9,darryl,13,2,279,0.717
3877,9,david wallace,13,9,279,3.2259999999999995
3878,9,dwight,13,90,279,32.257999999999996
3879,9,erin,13,2,279,0.717
3880,9,gabor,13,3,279,1.075
3881,9,hide,13,4,279,1.434
3882,9,jim,13,45,279,16.128999999999998
3883,9,kevin,13,1,279,0.358
3884,9,melvina,13,5,279,1.7919999999999998
3885,9,meredith,13,5,279,1.7919999999999998
3886,9,mose,13,4,279,1.434
3887,9,nate,13,2,279,0.717
3888,9,nellie,13,3,279,1.075
3889,9,oscar,13,2,279,0.717
3890,9,pam,13,23,279,8.244
3891,9,rolf,13,12,279,4.301
3892,9,sensei ira,13,1,279,0.358
3893,9,stanley,13,2,279,0.717
3894,9,trevor,13,9,279,3.2259999999999995
3895,9,troy,13,1,279,0.358
3896,9,wolf,13,10,279,3.5839999999999996
3897,9,zeke,13,4,279,1.434
3898,9,angela,14,15,262,5.7250000000000005
3899,9,athlead employee,14,1,262,0.382
3900,9,brian,14,8,262,3.053
3901,9,clark,14,4,262,1.5270000000000001
3902,9,creed,14,1,262,0.382
3903,9,darryl,14,35,262,13.358999999999998
3904,9,dwight,14,37,262,14.122000000000002
3905,9,erin,14,10,262,3.817
3906,9,frank,14,8,262,3.053
3907,9,glenn,14,1,262,0.382
3908,9,jim,14,30,262,11.450000000000001
3909,9,kevin,14,6,262,2.29
3910,9,meredith,14,1,262,0.382
3911,9,nate,14,4,262,1.5270000000000001
3912,9,nellie,14,9,262,3.435
3913,9,oscar,14,12,262,4.58
3914,9,pam,14,59,262,22.519
3915,9,party announcer,14,1,262,0.382
3916,9,party guest,14,1,262,0.382
3917,9,party photographer,14,5,262,1.908
3918,9,party waiter,14,1,262,0.382
3919,9,phyllis,14,1,262,0.382
3920,9,senator,14,8,262,3.053
3921,9,toby,14,3,262,1.145
3922,9,val,14,1,262,0.382
